Review,Star,Sentiment
"
Great coffee, good waffles. Eggs not as great",4,Positive
"
Decent coffee,  wonderful sunny front yard.",4,Positive
"
Special event so any comments are not authentic.",4,Neutral
"
Good place to relax with cup of coffee.",4,Positive
"
Cool place! The outdoor patio is awesome.",4,Positive
"
Great coffee. Parking is a little difficult.",4,Positive
"
Really good but a little pricey for a waffle....",4,Neutral
"
My favorite local coffee.",4,Positive
"
Long waits for good coffee",4,Positive
"
Nice and hip coffee shop",4,Positive
"
Good local coffee roaster",4,Positive
"
Very long wait.",4,Negative
"
Had some time to spare so I stopped In after dropping my daughter at softball practice. Had a great little convo with the person taking orders, they recommended the chicken wrap with salsa, a MUST try, very delicious and the perfect amount of spice. Also had the iced Chai Latte, got it with the black coffee option because I love the spiciness. They have the cutest courtyard to enjoy your morning in. Highly recommend.",5,Positive
"
They have a a very nice patio sitting underneath some trees. They also have indoor sitting. The baristas were very friendly and welcoming. They shared a bit of their knowledge of their city for us tourist. The coffee was very well blended and refreshing.",5,Positive
"
My first time ordering here! I enjoyed my smoothie it was smooth and delicious! The breakfast sandwich was flavorful! I loved the customer service they were so welcoming and straight to the point! I will return.",5,Positive
"
This was my first time here after finding out our first choice was closed. Very impressed!!! Outdoor enclosed patio was very spacious and had multiple warm heaters! Beautiful outdoor area for warmer seasons. Albert was more than friendly and very helpful! We enjoyed it so much that we sat to drink our coffees rather than taking them to go. Fantastic place! Wide variety of coffee and teas. There were also coffee beans (ground and whole bean for purchase.) Loved this place! We will definitely be back!",5,Positive
"
An awesome spot! The lox & bagel sandwich was SO good!! My iced dirty chai was perfect, & they have oat milk. There’s plenty of outdoor seating, some covered (with fans too!) & some outside. Friendly staff, a chill environment, & good music! I definitely recommend.",5,Positive
"
Great coffee - beans from everywhere - incl. Mexico (my fave). There is a lot of seating inside and when it’s warm outside looks comfy too. Jose and Mike were friendly and helpful. They found the decaf Mexican beans I really wanted. I highly recommend this cafe !",5,Positive
"
I was looking for a coffee shop to get some work done and you can't beat this place on a nice day! There's tons of space outdoors and indoors with open air and there's good WiFi. It's not a bad place to be a little social either. There's a very solid drink menu and I enjoyed my cappuccino quite a bit. I can't speak on food, but there's also a very large menu for that. I'd gladly come back next time I'm in the area.",5,Positive
"
One of my favorite covered patios in St. Louis right now. Great spot to grab food and coffee, but also dog watch. I get the bagel and cream cheese but they have several good sandwiches available as well. Go early as food does tend to sell out.",5,Positive
"
A few weeks ago it was a very warm, sunny Tuesday morning and I wanted to grab some coffee and breakfast before driving back home to Chicago. I'd spent a weekend in STL with my friends and simply searched for highly-rated coffee shops nearby when I saw the photos for Northwest Coffee. I knew this was the place I needed to stop before my long drive.

I was actually shocked to see how many people were here on a weekday at 10 am, but that obviously means that this place was the right choice. I ordered a bagel with lox, an iced coffee with almond milk, and picked up a bag of Ethiopian coffee. I had to wait a liiiiittle longer than expected (~15-20 minutes) for the food and bag of coffee to be ground, but honestly that didn't bother me at all because the ambience, iced coffee, and sunshine on the patio tempted me to stay longer than I'd originally planned to.

A man was walking around and greeting people (including me!), stopping at tables, and just providing overall warmth to the atmosphere. The Strokes' latest album played over the speakers while a woman roasted coffee in a very cool, giant machine in the middle of the shop.

It was fortuitous that I found this place, and I now have the fantastic souvenir of enjoying many cups of coffee to come, from hundreds of miles away.",5,Positive
"
This is a great looking coffee shop. The peppermint coffee is great, and the service was good. It's not loud and they have great hours, outlets to plug in your work items. Worth a visit for sure.",5,Positive
"
This place had the coolest atmosphere and the coffee was amazing. I had a blackberry white mocha latte. I love that it's local and they give back to the community.",5,Positive
